date,positivity,fatality
2020-07-09,0.0017774131802023518,0.015590200445434297
2020-07-10,0.0017793594306049823,0.015580286168521461
2020-07-11,0.0017730496453900707,0.015570384493168095
2020-07-12,0.0017786290874264603,0.015560495395363607
2020-07-13,0.0017950842308754487,0.015550618851158361
2020-07-14,0.0017886626307099614,0.015540754836663494
2020-07-15,0.0017766844335110018,0.015530903328050712
2020-07-16,0.002051983584131327,0.015516149461684609
2020-07-17,0.0022044640396803525,0.015501423600126542
2020-07-18,0.002361111111111111,0.015486725663716816
2020-07-19,0.002647714604236343,0.01546717171717172
2020-07-20,0.002901353965183752,0.015447667087011351
2020-07-21,0.003164121612326317,0.015428211586901762
2020-07-22,0.003439262622093823,0.015408805031446541
2020-07-23,0.003453992815694944,0.015394282123782597
2020-07-24,0.0036026049605099074,0.01537496077816128
2020-07-25,0.003756783080562126,0.015355687872140394
2020-07-26,0.0036434977578475337,0.015341264871634312
2020-07-27,0.004090267983074754,0.015307716338644172
2020-07-28,0.005100634132892198,0.015250544662309368
2020-07-29,0.006008010680907877,0.015193798449612403
2020-07-30,0.006928406466512702,0.01513747296879827
2020-07-31,0.007188109161793371,0.015095502156500308
2020-08-01,0.008210940210477621,0.015021459227467811
2020-08-02,0.00933347974085868,0.014943580359865812
2020-08-03,0.009480154182727369,0.014884568651275822
2020-08-04,0.0090311986863711,0.014843986670705848
2020-08-05,0.008658449628195987,0.014803625377643506
2020-08-06,0.008416996247845046,0.014759036144578314
2020-08-07,0.008629545921512225,0.014714714714714715
2020-08-08,0.007551463742629563,0.014692653673163417
2020-08-09,0.006353504843245494,0.01467065868263473
2020-08-10,0.005616191586309209,0.014648729446935725
2020-08-11,0.005118907966300523,0.014631233203941477
2020-08-12,0.00472965709986026,0.014609421586165773
2020-08-13,0.0041156720459222355,0.01459201905896367
2020-08-14,0.003452740612861459,0.01457465794170137
2020-08-15,0.003262997607135088,0.014561664190193167
2020-08-16,0.003189617245930488,0.01454437518551499
2020-08-17,0.00321187285413667,0.014522821576763486
2020-08-18,0.0034333813268357517,0.014497041420118342
2020-08-19,0.0034129692832764505,0.014475627769571639
2020-08-20,0.003513780608323268,0.014454277286135691
